Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
-----------------------------------------------
                0.00    0.00       1/139953      main [1]
                0.00    0.00       1/139953      parse(std::istream&) [2]
                0.00    0.00       3/139953      LogEntry::LogEntry() [57]
                0.00    0.00   19984/139953      Date::Date(String) [8]
                0.00    0.00   20016/139953      Date::Date() [49]
                0.00    0.00   29997/139953      LogEntry::LogEntry(String) [3]
                0.00    0.00   69951/139953      String::split(char) const [4]
[86]     0.0    0.00    0.00  139953         String::String() [86]
-----------------------------------------------
                0.00    0.00  128610/128610      stoi(String, int) [97]
[87]     0.0    0.00    0.00  128610         String::operator[](int) [87]
-----------------------------------------------
                0.00    0.00   69953/69953       std::allocator<String>::~allocator() [89]
[88]     0.0    0.00    0.00   69953         __gnu_cxx::new_allocator<String>::~new_allocator() [88]
-----------------------------------------------
                0.00    0.00       1/69953       main [1]
                0.00    0.00   69952/69953       std::_Vector_base<String, std::allocator<String> >::_Vector_impl::~_Vector_impl() [92]
[89]     0.0    0.00    0.00   69953         std::allocator<String>::~allocator() [89]
                0.00    0.00   69953/69953       __gnu_cxx::new_allocator<String>::~new_allocator() [88]
-----------------------------------------------
                0.00    0.00   69952/69952       std::allocator<String>::allocator() [91]
[90]     0.0    0.00    0.00   69952         __gnu_cxx::new_allocator<String>::new_allocator() [90]
-----------------------------------------------
                0.00    0.00       1/69952       main [1]
                0.00    0.00   69951/69952       std::_Vector_base<String, std::allocator<String> >::_Vector_impl::_Vector_impl() [94]
[91]     0.0    0.00    0.00   69952         std::allocator<String>::allocator() [91]
                0.00    0.00   69952/69952       __gnu_cxx::new_allocator<String>::new_allocator() [90]
-----------------------------------------------
                0.00    0.00   69952/69952       std::_Vector_base<String, std::allocator<String> >::~_Vector_base() [93]
[92]     0.0    0.00    0.00   69952         std::_Vector_base<String, std::allocator<String> >::_Vector_impl::~_Vector_impl() [92]
                0.00    0.00   69952/69953       std::allocator<String>::~allocator() [89]
-----------------------------------------------
                0.00    0.00   69952/69952       std::vector<String, std::allocator<String> >::~vector() [50]
[93]     0.0    0.00    0.00   69952         std::_Vector_base<String, std::allocator<String> >::~_Vector_base() [93]
                0.00    0.00   69952/69952       std::_Vector_base<String, std::allocator<String> >::_Vector_impl::~_Vector_impl() [92]
                0.00    0.00   69952/239846      std::_Vector_base<String, std::allocator<String> >::_M_deallocate(String*, unsigned long) [76]
-----------------------------------------------
                0.00    0.00   69951/69951       std::_Vector_base<String, std::allocator<String> >::_Vector_base() [95]
[94]     0.0    0.00    0.00   69951         std::_Vector_base<String, std::allocator<String> >::_Vector_impl::_Vector_impl() [94]
                0.00    0.00   69951/69952       std::allocator<String>::allocator() [91]
-----------------------------------------------
                0.00    0.00   69951/69951       std::vector<String, std::allocator<String> >::vector() [96]
[95]     0.0    0.00    0.00   69951         std::_Vector_base<String, std::allocator<String> >::_Vector_base() [95]
                0.00    0.00   69951/69951       std::_Vector_base<String, std::allocator<String> >::_Vector_impl::_Vector_impl() [94]
-----------------------------------------------
                0.00    0.00   69951/69951       String::split(char) const [4]
[96]     0.0    0.00    0.00   69951         std::vector<String, std::allocator<String> >::vector() [96]
                0.00    0.00   69951/69951       std::_Vector_base<String, std::allocator<String> >::_Vector_base() [95]
-----------------------------------------------
                0.00    0.00    7421/47389       LogEntry::LogEntry(String) [3]
                0.00    0.00    9992/47389       Date::Date(String) [8]
                0.00    0.00   29976/47389       Time::Time(String) [12]
[97]     0.0    0.00    0.00   47389         stoi(String, int) [97]
                0.00    0.00  128610/128610      String::operator[](int) [87]
-----------------------------------------------
                0.00    0.00   16383/42765       LogEntry* std::__uninitialized_copy<false>::__uninit_copy<LogEntry*, LogEntry*>(LogEntry*, LogEntry*, LogEntry*) [24]
                0.00    0.00   26382/42765       void std::_Destroy_aux<false>::__destroy<LogEntry*>(LogEntry*, LogEntry*) [42]
[98]     0.0    0.00    0.00   42765         LogEntry* std::__addressof<LogEntry>(LogEntry&) [98]
-----------------------------------------------
                0.00    0.00   20001/20001       String::String(char const*) [39]
[99]     0.0    0.00    0.00   20001         String::capacity() const [99]
-----------------------------------------------
                0.00    0.00      60/10060       std::vector<LogEntry, std::allocator<LogEntry> >::_M_check_len(unsigned long, char const*) const [115]
                0.00    0.00   10000/10060       byte_count(std::vector<LogEntry, std::allocator<LogEntry> > const&) [122]
[100]    0.0    0.00    0.00   10060         std::vector<LogEntry, std::allocator<LogEntry> >::size() const [100]
-----------------------------------------------
                0.00    0.00       2/10008       LogEntry::LogEntry() [57]
                0.00    0.00   10006/10008       LogEntry::LogEntry(String) [3]
[101]    0.0    0.00    0.00   10008         Time::Time() [101]
-----------------------------------------------
                0.00    0.00    9999/9999        byte_count(std::vector<LogEntry, std::allocator<LogEntry> > const&) [122]
[102]    0.0    0.00    0.00    9999         LogEntry::getBytes() const [102]
-----------------------------------------------
                0.00    0.00    9999/9999        byte_count(std::vector<LogEntry, std::allocator<LogEntry> > const&) [122]
[103]    0.0    0.00    0.00    9999         std::vector<LogEntry, std::allocator<LogEntry> >::operator[](unsigned long) const [103]
-----------------------------------------------
                0.00    0.00      30/60          std::vector<LogEntry, std::allocator<LogEntry> >::_M_insert_aux(__gnu_cxx::__normal_iterator<LogEntry*, std::vector<LogEntry, std::allocator<LogEntry> > >, LogEntry const&) [22]
                0.00    0.00      30/60          __gnu_cxx::__normal_iterator<LogEntry*, std::vector<LogEntry, std::allocator<LogEntry> > >::difference_type __gnu_cxx::operator-<LogEntry*, std::vector<LogEntry, std::allocator<LogEntry> > >(__gnu_cxx::__normal_iterator<LogEntry*, std::vector<LogEntry, std::allocator<LogEntry> > > const&, __gnu_cxx::__normal_iterator<LogEntry*, std::vector<LogEntry, std::allocator<LogEntry> > > const&) [114]
[104]    0.0    0.00    0.00      60         __gnu_cxx::__normal_iterator<LogEntry*, std::vector<LogEntry, std::allocator<LogEntry> > >::base() const [104]
-----------------------------------------------
                0.00    0.00       1/46          std::vector<LogEntry, std::allocator<LogEntry> >::~vector() [51]
                0.00    0.00      45/46          std::vector<LogEntry, std::allocator<LogEntry> >::_M_insert_aux(__gnu_cxx::__normal_iterator<LogEntry*, std::vector<LogEntry, std::allocator<LogEntry> > >, LogEntry const&) [22]
[105]    0.0    0.00    0.00      46         std::_Vector_base<LogEntry, std::allocator<LogEntry> >::_M_get_Tp_allocator() [105]
-----------------------------------------------
                0.00    0.00      15/45          __gnu_cxx::new_allocator<LogEntry>::allocate(unsigned long, void const*) [113]
                0.00    0.00      30/45          __gnu_cxx::__alloc_traits<std::allocator<LogEntry> >::max_size(std::allocator<LogEntry> const&) [107]
[106]    0.0    0.00    0.00      45         __gnu_cxx::new_allocator<LogEntry>::max_size() const [106]
-----------------------------------------------
                0.00    0.00      30/30          std::vector<LogEntry, std::allocator<LogEntry> >::max_size() const [110]
[107]    0.0    0.00    0.00      30         __gnu_cxx::__alloc_traits<std::allocator<LogEntry> >::max_size(std::allocator<LogEntry> const&) [107]
                0.00    0.00      30/45          __gnu_cxx::new_allocator<LogEntry>::max_size() const [106]
-----------------------------------------------
                0.00    0.00      15/30          std::vector<LogEntry, std::allocator<LogEntry> >::end() [117]
                0.00    0.00      15/30          std::vector<LogEntry, std::allocator<LogEntry> >::begin() [118]
[108]    0.0    0.00    0.00      30         __gnu_cxx::__normal_iterator<LogEntry*, std::vector<LogEntry, std::allocator<LogEntry> > >::__normal_iterator(LogEntry* const&) [108]
-----------------------------------------------
                0.00    0.00      30/30          std::vector<LogEntry, std::allocator<LogEntry> >::max_size() const [110]
[109]    0.0    0.00    0.00      30         std::_Vector_base<LogEntry, std::allocator<LogEntry> >::_M_get_Tp_allocator() const [109]
-----------------------------------------------
                0.00    0.00      30/30          std::vector<LogEntry, std::allocator<LogEntry> >::_M_check_len(unsigned long, char const*) const [115]
[110]    0.0    0.00    0.00      30         std::vector<LogEntry, std::allocator<LogEntry> >::max_size() const [110]
                0.00    0.00      30/30          std::_Vector_base<LogEntry, std::allocator<LogEntry> >::_M_get_Tp_allocator() const [109]
                0.00    0.00      30/30          __gnu_cxx::__alloc_traits<std::allocator<LogEntry> >::max_size(std::allocator<LogEntry> const&) [107]
-----------------------------------------------
                0.00    0.00       1/16          std::_Vector_base<LogEntry, std::allocator<LogEntry> >::~_Vector_base() [138]
                0.00    0.00      15/16          std::vector<LogEntry, std::allocator<LogEntry> >::_M_insert_aux(__gnu_cxx::__normal_iterator<LogEntry*, std::vector<LogEntry, std::allocator<LogEntry> > >, LogEntry const&) [22]
[111]    0.0    0.00    0.00      16         std::_Vector_base<LogEntry, std::allocator<LogEntry> >::_M_deallocate(LogEntry*, unsigned long) [111]
                0.00    0.00      15/15          __gnu_cxx::new_allocator<LogEntry>::deallocate(LogEntry*, unsigned long) [112]
-----------------------------------------------
                0.00    0.00      15/15          std::_Vector_base<LogEntry, std::allocator<LogEntry> >::_M_deallocate(LogEntry*, unsigned long) [111]
[112]    0.0    0.00    0.00      15         __gnu_cxx::new_allocator<LogEntry>::deallocate(LogEntry*, unsigned long) [112]
-----------------------------------------------
                0.00    0.00      15/15          std::_Vector_base<LogEntry, std::allocator<LogEntry> >::_M_allocate(unsigned long) [116]
[113]    0.0    0.00    0.00      15         __gnu_cxx::new_allocator<LogEntry>::allocate(unsigned long, void const*) [113]
                0.00    0.00      15/45          __gnu_cxx::new_allocator<LogEntry>::max_size() const [106]
-----------------------------------------------
                0.00    0.00      15/15          std::vector<LogEntry, std::allocator<LogEntry> >::_M_insert_aux(__gnu_cxx::__normal_iterator<LogEntry*, std::vector<LogEntry, std::allocator<LogEntry> > >, LogEntry const&) [22]
[114]    0.0    0.00    0.00      15         __gnu_cxx::__normal_iterator<LogEntry*, std::vector<LogEntry, std::allocator<LogEntry> > >::difference_type __gnu_cxx::operator-<LogEntry*, std::vector<LogEntry, std::allocator<LogEntry> > >(__gnu_cxx::__normal_iterator<LogEntry*, std::vector<LogEntry, std::allocator<LogEntry> > > const&, __gnu_cxx::__normal_iterator<LogEntry*, std::vector<LogEntry, std::allocator<LogEntry> > > const&) [114]
                0.00    0.00      30/60          __gnu_cxx::__normal_iterator<LogEntry*, std::vector<LogEntry, std::allocator<LogEntry> > >::base() const [104]
-----------------------------------------------
                0.00    0.00      15/15          std::vector<LogEntry, std::allocator<LogEntry> >::_M_insert_aux(__gnu_cxx::__normal_iterator<LogEntry*, std::vector<LogEntry, std::allocator<LogEntry> > >, LogEntry const&) [22]
[115]    0.0    0.00    0.00      15         std::vector<LogEntry, std::allocator<LogEntry> >::_M_check_len(unsigned long, char const*) const [115]
                0.00    0.00      60/10060       std::vector<LogEntry, std::allocator<LogEntry> >::size() const [100]
                0.00    0.00      30/30          std::vector<LogEntry, std::allocator<LogEntry> >::max_size() const [110]
                0.00    0.00      15/169909      unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [78]
-----------------------------------------------
                0.00    0.00      15/15          std::vector<LogEntry, std::allocator<LogEntry> >::_M_insert_aux(__gnu_cxx::__normal_iterator<LogEntry*, std::vector<LogEntry, std::allocator<LogEntry> > >, LogEntry const&) [22]
[116]    0.0    0.00    0.00      15         std::_Vector_base<LogEntry, std::allocator<LogEntry> >::_M_allocate(unsigned long) [116]
                0.00    0.00      15/15          __gnu_cxx::new_allocator<LogEntry>::allocate(unsigned long, void const*) [113]
-----------------------------------------------
                0.00    0.00      15/15          std::vector<LogEntry, std::allocator<LogEntry> >::push_back(LogEntry const&) [20]
[117]    0.0    0.00    0.00      15         std::vector<LogEntry, std::allocator<LogEntry> >::end() [117]
                0.00    0.00      15/30          __gnu_cxx::__normal_iterator<LogEntry*, std::vector<LogEntry, std::allocator<LogEntry> > >::__normal_iterator(LogEntry* const&) [108]
-----------------------------------------------
                0.00    0.00      15/15          std::vector<LogEntry, std::allocator<LogEntry> >::_M_insert_aux(__gnu_cxx::__normal_iterator<LogEntry*, std::vector<LogEntry, std::allocator<LogEntry> > >, LogEntry const&) [22]
[118]    0.0    0.00    0.00      15         std::vector<LogEntry, std::allocator<LogEntry> >::begin() [118]
                0.00    0.00      15/30          __gnu_cxx::__normal_iterator<LogEntry*, std::vector<LogEntry, std::allocator<LogEntry> > >::__normal_iterator(LogEntry* const&) [108]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [196]
[119]    0.0    0.00    0.00       1         _GLOBAL__sub_I__Z4stoi6Stringi [119]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [125]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [196]
[120]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN6StringC2Ev [120]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [124]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [196]
[121]    0.0    0.00    0.00       1         _GLOBAL__sub_I_main [121]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [123]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[122]    0.0    0.00    0.00       1         byte_count(std::vector<LogEntry, std::allocator<LogEntry> > const&) [122]
                0.00    0.00   10000/10060       std::vector<LogEntry, std::allocator<LogEntry> >::size() const [100]
                0.00    0.00    9999/9999        LogEntry::getBytes() const [102]
                0.00    0.00    9999/9999        std::vector<LogEntry, std::allocator<LogEntry> >::operator[](unsigned long) const [103]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I_main [121]
[123]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [123]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN6StringC2Ev [120]
[124]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [124]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__Z4stoi6Stringi [119]
[125]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [125]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<String>::allocator(std::allocator<String> const&) [129]
[126]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<String>::new_allocator(__gnu_cxx::new_allocator<String> const&) [126]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<LogEntry>::allocator() [130]
[127]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<LogEntry>::new_allocator() [127]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<LogEntry>::~allocator() [131]
[128]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<LogEntry>::~new_allocator() [128]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<String, std::allocator<String> >::_Vector_impl::_Vector_impl(std::allocator<String> const&) [132]
[129]    0.0    0.00    0.00       1         std::allocator<String>::allocator(std::allocator<String> const&) [129]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<String>::new_allocator(__gnu_cxx::new_allocator<String> const&) [126]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<LogEntry, std::allocator<LogEntry> >::_Vector_impl::_Vector_impl() [135]
[130]    0.0    0.00    0.00       1         std::allocator<LogEntry>::allocator() [130]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<LogEntry>::new_allocator() [127]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<LogEntry, std::allocator<LogEntry> >::_Vector_impl::~_Vector_impl() [136]
[131]    0.0    0.00    0.00       1         std::allocator<LogEntry>::~allocator() [131]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<LogEntry>::~new_allocator() [128]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<String, std::allocator<String> >::_Vector_base(unsigned long, std::allocator<String> const&) [134]
[132]    0.0    0.00    0.00       1         std::_Vector_base<String, std::allocator<String> >::_Vector_impl::_Vector_impl(std::allocator<String> const&) [132]
                0.00    0.00       1/1           std::allocator<String>::allocator(std::allocator<String> const&) [129]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<String, std::allocator<String> >::_Vector_base(unsigned long, std::allocator<String> const&) [134]
[133]    0.0    0.00    0.00       1         std::_Vector_base<String, std::allocator<String> >::_M_create_storage(unsigned long) [133]
                0.00    0.00       1/169895      std::_Vector_base<String, std::allocator<String> >::_M_allocate(unsigned long) [81]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<String, std::allocator<String> >::vector(unsigned long, String const&, std::allocator<String> const&) [54]
[134]    0.0    0.00    0.00       1         std::_Vector_base<String, std::allocator<String> >::_Vector_base(unsigned long, std::allocator<String> const&) [134]
                0.00    0.00       1/1           std::_Vector_base<String, std::allocator<String> >::_Vector_impl::_Vector_impl(std::allocator<String> const&) [132]
                0.00    0.00       1/1           std::_Vector_base<String, std::allocator<String> >::_M_create_storage(unsigned long) [133]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<LogEntry, std::allocator<LogEntry> >::_Vector_base() [137]
[135]    0.0    0.00    0.00       1         std::_Vector_base<LogEntry, std::allocator<LogEntry> >::_Vector_impl::_Vector_impl() [135]
                0.00    0.00       1/1           std::allocator<LogEntry>::allocator() [130]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<LogEntry, std::allocator<LogEntry> >::~_Vector_base() [138]
[136]    0.0    0.00    0.00       1         std::_Vector_base<LogEntry, std::allocator<LogEntry> >::_Vector_impl::~_Vector_impl() [136]
                0.00    0.00       1/1           std::allocator<LogEntry>::~allocator() [131]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<LogEntry, std::allocator<LogEntry> >::vector() [139]
[137]    0.0    0.00    0.00       1         std::_Vector_base<LogEntry, std::allocator<LogEntry> >::_Vector_base() [137]
                0.00    0.00       1/1           std::_Vector_base<LogEntry, std::allocator<LogEntry> >::_Vector_impl::_Vector_impl() [135]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<LogEntry, std::allocator<LogEntry> >::~vector() [51]
[138]    0.0    0.00    0.00       1         std::_Vector_base<LogEntry, std::allocator<LogEntry> >::~_Vector_base() [138]
                0.00    0.00       1/1           std::_Vector_base<LogEntry, std::allocator<LogEntry> >::_Vector_impl::~_Vector_impl() [136]
                0.00    0.00       1/16          std::_Vector_base<LogEntry, std::allocator<LogEntry> >::_M_deallocate(LogEntry*, unsigned long) [111]
-----------------------------------------------
                0.00    0.00       1/1           parse(std::istream&) [2]
[139]    0.0    0.00    0.00       1         std::vector<LogEntry, std::allocator<LogEntry> >::vector() [139]
                0.00    0.00       1/1           std::_Vector_base<LogEntry, std::allocator<LogEntry> >::_Vector_base() [137]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [119] _GLOBAL__sub_I__Z4stoi6Stringi [32] void __gnu_cxx::__alloc_traits<std::allocator<LogEntry> >::construct<LogEntry>(std::allocator<LogEntry>&, LogEntry*, LogEntry const&) [136] std::_Vector_base<LogEntry, std::allocator<LogEntry> >::_Vector_impl::~_Vector_impl()
 [120] _GLOBAL__sub_I__ZN6StringC2Ev [72] __gnu_cxx::__normal_iterator<String*, std::vector<String, std::allocator<String> > >::__normal_iterator(String* const&) [111] std::_Vector_base<LogEntry, std::allocator<LogEntry> >::_M_deallocate(LogEntry*, unsigned long)
 [121] _GLOBAL__sub_I_main   [108] __gnu_cxx::__normal_iterator<LogEntry*, std::vector<LogEntry, std::allocator<LogEntry> > >::__normal_iterator(LogEntry* const&) [105] std::_Vector_base<LogEntry, std::allocator<LogEntry> >::_M_get_Tp_allocator()
 [122] byte_count(std::vector<LogEntry, std::allocator<LogEntry> > const&) [82] __gnu_cxx::__normal_iterator<String*, std::vector<String, std::allocator<String> > >::difference_type __gnu_cxx::operator-<String*, std::vector<String, std::allocator<String> > >(__gnu_cxx::__normal_iterator<String*, std::vector<String, std::allocator<String> > > const&, __gnu_cxx::__normal_iterator<String*, std::vector<String, std::allocator<String> > > const&) [137] std::_Vector_base<LogEntry, std::allocator<LogEntry> >::_Vector_base()
 [123] __static_initialization_and_destruction_0(int, int) [114] __gnu_cxx::__normal_iterator<LogEntry*, std::vector<LogEntry, std::allocator<LogEntry> > >::difference_type __gnu_cxx::operator-<LogEntry*, std::vector<LogEntry, std::allocator<LogEntry> > >(__gnu_cxx::__normal_iterator<LogEntry*, std::vector<LogEntry, std::allocator<LogEntry> > > const&, __gnu_cxx::__normal_iterator<LogEntry*, std::vector<LogEntry, std::allocator<LogEntry> > > const&) [138] std::_Vector_base<LogEntry, std::allocator<LogEntry> >::~_Vector_base()
 [124] __static_initialization_and_destruction_0(int, int) [4] String::split(char) const [13] String* std::__uninitialized_copy<false>::__uninit_copy<String*, String*>(String*, String*, String*)
 [125] __static_initialization_and_destruction_0(int, int) [6] String::length() const [24] LogEntry* std::__uninitialized_copy<false>::__uninit_copy<LogEntry*, LogEntry*>(LogEntry*, LogEntry*, LogEntry*)
  [97] stoi(String, int)      [99] String::capacity() const [52] void std::__uninitialized_fill_n<false>::__uninit_fill_n<String*, unsigned long, String>(String*, unsigned long, String const&)
   [2] parse(std::istream&)   [28] String::findchar(char const&) const [10] std::vector<String, std::allocator<String> >::_M_insert_aux(__gnu_cxx::__normal_iterator<String*, std::vector<String, std::allocator<String> > >, String const&)
  [29] Date::Date(Date const&) [75] String::operator==(String const&) const [53] std::vector<String, std::allocator<String> >::_M_fill_initialize(unsigned long, String const&)
  [49] Date::Date()            [5] String::operator+(String const&) const [84] std::vector<String, std::allocator<String> >::end()
   [8] Date::Date(String)    [102] LogEntry::getBytes() const [85] std::vector<String, std::allocator<String> >::begin()
  [36] Date::~Date()          [69] __gnu_cxx::new_allocator<String>::max_size() const [9] std::vector<String, std::allocator<String> >::push_back(String const&)
  [33] Date::operator=(Date const&) [106] __gnu_cxx::new_allocator<LogEntry>::max_size() const [96] std::vector<String, std::allocator<String> >::vector()
  [12] Time::Time(String)     [67] __gnu_cxx::__normal_iterator<String*, std::vector<String, std::allocator<String> > >::base() const [54] std::vector<String, std::allocator<String> >::vector(unsigned long, String const&, std::allocator<String> const&)
 [101] Time::Time()          [104] __gnu_cxx::__normal_iterator<LogEntry*, std::vector<LogEntry, std::allocator<LogEntry> > >::base() const [50] std::vector<String, std::allocator<String> >::~vector()
  [64] String::swap(String&)  [73] std::_Vector_base<String, std::allocator<String> >::_M_get_Tp_allocator() const [77] std::vector<String, std::allocator<String> >::operator[](unsigned long)
  [39] String::String(char const*) [109] std::_Vector_base<LogEntry, std::allocator<LogEntry> >::_M_get_Tp_allocator() const [22] std::vector<LogEntry, std::allocator<LogEntry> >::_M_insert_aux(__gnu_cxx::__normal_iterator<LogEntry*, std::vector<LogEntry, std::allocator<LogEntry> > >, LogEntry const&)
  [34] String::String(char)   [83] std::vector<String, std::allocator<String> >::_M_check_len(unsigned long, char const*) const [117] std::vector<LogEntry, std::allocator<LogEntry> >::end()
   [7] String::String(String const&) [66] std::vector<String, std::allocator<String> >::size() const [118] std::vector<LogEntry, std::allocator<LogEntry> >::begin()
  [11] String::String(int, char const*) [74] std::vector<String, std::allocator<String> >::max_size() const [20] std::vector<LogEntry, std::allocator<LogEntry> >::push_back(LogEntry const&)
  [86] String::String()      [115] std::vector<LogEntry, std::allocator<LogEntry> >::_M_check_len(unsigned long, char const*) const [139] std::vector<LogEntry, std::allocator<LogEntry> >::vector()
  [35] String::~String()     [100] std::vector<LogEntry, std::allocator<LogEntry> >::size() const [51] std::vector<LogEntry, std::allocator<LogEntry> >::~vector()
  [37] String::operator=(String) [110] std::vector<LogEntry, std::allocator<LogEntry> >::max_size() const [17] void std::_Construct<String, String>(String*, String const&)
  [87] String::operator[](int) [103] std::vector<LogEntry, std::allocator<LogEntry> >::operator[](unsigned long) const [23] void std::_Construct<LogEntry, LogEntry>(LogEntry*, LogEntry const&)
   [3] LogEntry::LogEntry(String) [129] std::allocator<String>::allocator(std::allocator<String> const&) [65] String* std::__addressof<String>(String&)
  [57] LogEntry::LogEntry()   [91] std::allocator<String>::allocator() [98] LogEntry* std::__addressof<LogEntry>(LogEntry&)
  [21] LogEntry::LogEntry(LogEntry const&) [89] std::allocator<String>::~allocator() [14] String* std::uninitialized_copy<String*, String*>(String*, String*, String*)
  [40] LogEntry::~LogEntry() [130] std::allocator<LogEntry>::allocator() [25] LogEntry* std::uninitialized_copy<LogEntry*, LogEntry*>(LogEntry*, LogEntry*, LogEntry*)
  [30] LogEntry::operator=(LogEntry const&) [131] std::allocator<LogEntry>::~allocator() [55] void std::uninitialized_fill_n<String*, unsigned long, String>(String*, unsigned long, String const&)
  [79] __gnu_cxx::new_allocator<String>::deallocate(String*, unsigned long) [46] void std::_Destroy_aux<false>::__destroy<String*>(String*, String*) [15] String* std::__uninitialized_copy_a<String*, String*, String>(String*, String*, String*, std::allocator<String>&)
  [80] __gnu_cxx::new_allocator<String>::allocate(unsigned long, void const*) [42] void std::_Destroy_aux<false>::__destroy<LogEntry*>(LogEntry*, LogEntry*) [26] LogEntry* std::__uninitialized_copy_a<LogEntry*, LogEntry*, LogEntry>(LogEntry*, LogEntry*, LogEntry*, std::allocator<LogEntry>&)
  [18] __gnu_cxx::new_allocator<String>::construct(String*, String const&) [81] std::_Vector_base<String, std::allocator<String> >::_M_allocate(unsigned long) [56] void std::__uninitialized_fill_n_a<String*, unsigned long, String, String>(String*, unsigned long, String const&, std::allocator<String>&)
 [126] __gnu_cxx::new_allocator<String>::new_allocator(__gnu_cxx::new_allocator<String> const&) [132] std::_Vector_base<String, std::allocator<String> >::_Vector_impl::_Vector_impl(std::allocator<String> const&) [16] String* std::__uninitialized_move_if_noexcept_a<String*, String*, std::allocator<String> >(String*, String*, String*, std::allocator<String>&)
