Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  [21] LogEntry::LogEntry(LogEntry const&) [134] std::allocator<LogEntry>::allocator() [68] void std::uninitialized_fill_n<String*, unsigned long, String>(String*, unsigned long, String const&)
  [57] LogEntry::~LogEntry() [135] std::allocator<LogEntry>::~allocator() [14] String* std::__uninitialized_copy_a<String*, String*, String>(String*, String*, String*, std::allocator<String>&)
  [34] LogEntry::operator=(LogEntry const&) [42] void std::_Destroy_aux<false>::__destroy<String*>(String*, String*) [26] LogEntry* std::__uninitialized_copy_a<LogEntry*, LogEntry*, LogEntry>(LogEntry*, LogEntry*, LogEntry*, std::allocator<LogEntry>&)
  [88] __gnu_cxx::new_allocator<String>::deallocate(String*, unsigned long) [60] void std::_Destroy_aux<false>::__destroy<LogEntry*>(LogEntry*, LogEntry*) [69] void std::__uninitialized_fill_n_a<String*, unsigned long, String, String>(String*, unsigned long, String const&, std::allocator<String>&)
  [53] __gnu_cxx::new_allocator<String>::allocate(unsigned long, void const*) [54] std::_Vector_base<String, std::allocator<String> >::_M_allocate(unsigned long) [15] String* std::__uninitialized_move_if_noexcept_a<String*, String*, std::allocator<String> >(String*, String*, String*, std::allocator<String>&)
  [18] __gnu_cxx::new_allocator<String>::construct(String*, String const&) [136] std::_Vector_base<String, std::allocator<String> >::_Vector_impl::_Vector_impl(std::allocator<String> const&) [27] LogEntry* std::__uninitialized_move_if_noexcept_a<LogEntry*, LogEntry*, std::allocator<LogEntry> >(LogEntry*, LogEntry*, LogEntry*, std::allocator<LogEntry>&)
 [130] __gnu_cxx::new_allocator<String>::new_allocator(__gnu_cxx::new_allocator<String> const&) [99] std::_Vector_base<String, std::allocator<String> >::_Vector_impl::_Vector_impl() [87] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  [95] __gnu_cxx::new_allocator<String>::new_allocator() [97] std::_Vector_base<String, std::allocator<String> >::_Vector_impl::~_Vector_impl() [56] void std::_Destroy<String>(String*)
  [93] __gnu_cxx::new_allocator<String>::~new_allocator() [85] std::_Vector_base<String, std::allocator<String> >::_M_deallocate(String*, unsigned long) [59] void std::_Destroy<LogEntry>(LogEntry*)
 [117] __gnu_cxx::new_allocator<LogEntry>::deallocate(LogEntry*, unsigned long) [71] std::_Vector_base<String, std::allocator<String> >::_M_create_storage(unsigned long) [43] void std::_Destroy<String*>(String*, String*)
 [118] __gnu_cxx::new_allocator<LogEntry>::allocate(unsigned long, void const*) [80] std::_Vector_base<String, std::allocator<String> >::_M_get_Tp_allocator() [44] void std::_Destroy<String*, String>(String*, String*, std::allocator<String>&)
  [31] __gnu_cxx::new_allocator<LogEntry>::construct(LogEntry*, LogEntry const&) [72] std::_Vector_base<String, std::allocator<String> >::_Vector_base(unsigned long, std::allocator<String> const&) [61] void std::_Destroy<LogEntry*>(LogEntry*, LogEntry*)
 [131] __gnu_cxx::new_allocator<LogEntry>::new_allocator() [100] std::_Vector_base<String, std::allocator<String> >::_Vector_base() [62] void std::_Destroy<LogEntry*, LogEntry>(LogEntry*, LogEntry*, std::allocator<LogEntry>&)
 [132] __gnu_cxx::new_allocator<LogEntry>::~new_allocator() [98] std::_Vector_base<String, std::allocator<String> >::~_Vector_base() [52] operator>(String const&, String const&)
  [50] __gnu_cxx::__alloc_traits<std::allocator<String> >::max_size(std::allocator<String> const&) [121] std::_Vector_base<LogEntry, std::allocator<LogEntry> >::_M_allocate(unsigned long) [108] operator<<(std::ostream&, String const&)
  [19] void __gnu_cxx::__alloc_traits<std::allocator<String> >::construct<String>(std::allocator<String>&, String*, String const&) [137] std::_Vector_base<LogEntry, std::allocator<LogEntry> >::_Vector_impl::_Vector_impl() [49] operator!=(String const&, String const&)
 [112] __gnu_cxx::__alloc_traits<std::allocator<LogEntry> >::max_size(std::allocator<LogEntry> const&) [138] std::_Vector_base<LogEntry, std::allocator<LogEntry> >::_Vector_impl::~_Vector_impl() [81] operator new(unsigned long, void*)
  [32] void __gnu_cxx::__alloc_traits<std::allocator<LogEntry> >::construct<LogEntry>(std::allocator<LogEntry>&, LogEntry*, LogEntry const&) [116] std::_Vector_base<LogEntry, std::allocator<LogEntry> >::_M_deallocate(LogEntry*, unsigned long)
